label	tweet
0	"@USER: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals" @USER
1	"@USER: But a nigga gon be a nigga, be a nigga." You sound fuckin retarded
0	"@USER: a video an entire media will likely mock. http://t.co/XFr1cRXWSm" i am such a crybaby
1	"@USER: @USER @USER I'm not even shy stfu" kikis mom: Hi angelique  Angelique: Smiles *Dips cracker in soup*
1	"@USER: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh." &#128514;&#128514;&#128514;&#128514;
1	"@USER: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;"  *sips tea*
1	"@USER: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA" fuck yeah
0	"@USER: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"
1	"@USER: You can call me Fireman cause I turn the hoes on."
1	"@USER: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch"- oh My God
1	"@USER: Watch women try to argue with me like they have a dick and actually fucked some pussy before" I hate when bitches do that
1	"@USER: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come" are you retarded?
0	"@USER: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"
1	"@USER: my pussy sweet like watermelon http://t.co/SKlPh3TtoG"  Thotermelon
0	"@USER: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg"
1	"@USER: loud bitches annoy me"
1	"@USER: Eventually every bitch turns into that hoe." # Truuu
1	"@USER: "@USER: "@USER: I swear if oomf try talking to me tomorrow.." @USER" @USER" pussy
1	"@USER: You bitches be pretending to be TF crazy.." You ain't never lied...
1	"@USER: @USER k bye hoe" um bye ..
1	"@USER: Jackies a retard #blondeproblems" At least I can make a grilled cheese!
1	"@USER: ima keep on giving these pussy ass niggas ah reason to hate !"
0	"@USER: Photo: http://t.co/CxRs5BVhPw" he is in sole heaven
1	"@USER: Stacey Dash won &#128166; http://t.co/PDLG46rjOL" baddest bitch evaaaa
1	"@USER: Side bitch Sunday &#128514;&#128514;&#128514;" &#128514;&#128514;&#128514;
1	"@USER: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg"  Lmao &#128553;&#128514;
1	"@USER: Fuck wit us and then we tweakin hoe" shmurda!
0	"@USER: We actin like it's the 7th day @USER http://t.co/s9gMtEvpaT" &#128123;spook
1	"@USER: I'll break that lil bitch neck and won't even feel sorry about it" Savage
1	"@USER: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO" love me some kinky scallies
1	"@USER: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck" ...weed over hoes, oreos too.
1	"@USER: I can turn yo bitch into a eaterrrrrrrrr"
1	"@USER: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP" we finna come to Chiraq and shoot sumn
1	"@USER: &#8220;@USER: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho" no theres two more retard
1	"@USER: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9" now this is a crazy party I would love to attend.
0	"@USER: colored contacts in your eyes? blinders on mine. cause i can't see you at all." Lmao
1	"@USER: Facts "@USER: Only the dudes with hoes say they don't got hoes&#8221;" @USER
1	"@USER: I'm rea start smacking bitches period !" Bluffin at its best
1	"@USER: Lifes a bitch, and then you die  Thats why we get high, cause you neva know when you're gonna go" my sister is perfect (:
1	"@USER: One of us is on drugs, and its me but you're still wrong &#128514; @USER" hahahahahahah im a bitch sometimes (:
1	"@USER: I'm feeling pretty fuckin ghetto" Smh
0	"@USER: "@USER: "@USER: "@USER: @USER swears I'm #1 man" easily" easily" behind Austin" nip?
1	"@USER: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW" what the fuck hahahahah
0	"@USER: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT" #History #Photography
1	"@USER: All I see is Bruno's bitch ass on my twitter now. wtf" Bruno's all that she sees (Drake voice)
1	"@USER: @USER I'm about to cool faggot chill" tf is cool nigga
1	"@USER: @USER I'm so sure bitch" frfr tf
1	"@USER: Twitter is not a source of news broadcast you fucking retards" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.
1	"@USER: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;" AND I'M LIKE... #WWYD
1	"@USER: Grudges are for weirdos"and bitches
0	"@USER: I told Mariam to but cigarettes for her birthday"  You also called me trash rn
0	"@USER: @USER brownies tonight" what kind?!?!
1	"@USER: No text back? I don't give a fuck, I'll text another bitch" damn someone is hurt lol
1	"@USER: Ummmmmm okay http://t.co/4BVLsci5K5" you got hoes from left to right &#128514;&#128514; do yah thang!
1	"@USER: using y=mx+b to find the slope of that ass"
0	"@USER: Fit lads! Nice gear! http://t.co/ThnXX1lC1M" these scally lads n trainers would get it
1	"@USER: Hell yeah bro! http://t.co/9yIb45UD6c" fuck yeah sexy scally lad in hot gear
1	"@USER: Helping out a mate!! http://t.co/eMNAdO1QOj" I love scally play. Fuck yeah
1	"@USER: Lads being Lads! http://t.co/f3UJcYJ4OF" fuck yeah. I love scally lad action. Hot trainers too.
1	"@USER: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"
1	"@USER: &#8220;@USER: So hot!! RT @USER: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;" fuck yeah. Eat that trainer u dirty fucker
1	"@USER: &#8220;@USER: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"
0	"@USER: "I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'" &#128514;" lmaoo
1	"@USER: Need these sox http://t.co/xydb1RchXh" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks
1	"@USER: I don't ever expose females like that.. That's childish.." bitch nigga shiiii.....
1	"@USER: "@USER: @USER yasss"  *trys new things with bestfriend*"  *bitch who do you love*
0	"@USER: Dude remember this wop video? @USER http://t.co/P3HEuBOQBu" OMG WHERE DID YOU FIND THAT
1	"@USER: Thick raw fuck http://t.co/g8RvUHCeBN" Damn his man pussy is getting a workout.
0	"@USER: RAWR!! RT @USER: "My" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz" sexy scally woof woof
1	"@USER: Nothin in life is free.. Some of you bitches need to write that on ya panties"&#128557;&#128514;
1	"@USER: @USER if one of you bitches want some of my burrito u can catch me at potosino" huh? Haha
1	"@USER: Niggas whole hoes out here cuz" Couldn't had said it better..&#128588;
1	"@USER: Hardcore way to eat Mac and cheese 1. Boil water  2. Snort cheese powder 3. Drink boiling water  4. Fuck bitches"
1	"@USER: #YoureNotMyType if my fade is perpetually fresher than yours." That's a real ass bitch rite there
1	"@USER: annoying bitch that I love http://t.co/8oxlQvQBrC" JUDYANN'S SO PRETTY!!!!!
1	"@USER: http://t.co/aQKGOrAUxx"  Lmao bitch got on some huggies
1	"@USER: Hi bitch  No bitch Bye bitch" http://t.co/RbcRXMRtQP
1	"@USER: does he look like a bitch?" @USER
1	"@USER: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;"&#58399;&#58399;&#58399;&#58399;
1	"@USER: can't stand a "I don't know what I want" ass nigga &#128564;" bitch*
1	"@USER: "@USER: "@USER: I'm on my way http://t.co/MqcZuXlbtT" love a #chav"hot" sexy scally fucker.
1	"@USER: These newly gay bitches don't kno how shit works"
1	"@USER: When a bitch don't want a real job they just become strippers lol" lol.
1	"@USER: Awww Meat Meat In His Feelins"i ainn n my feelings bitch
1	"@USER: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo"Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;
0	"@USER: Baby albino &#128034; http://t.co/2tYTQJ3fec" @USER
1	"@USER: these hoes ain't loyal."
1	"@USER: YASSSSSS, ORDERED CHINESE &#128079;" bitch you just ate tacos you fat fuck
1	"@USER: I made that bitch lunch. @USER" Bitches love lunch.
1	"A NO BRAINER" But as soon as this bitch gets rich in political power, her views will change! POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;
1	"A pussy a day keeps the devil away" -@USER
1	"Ain't that about a bitch"... What does that mean?
1	"All these bitches want a baby, I don't want no children."
1	"And bitch you must be lost" &#128514;&#128514;
1	"Baby I like being on your left side" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do
0	"Bae" sounds like such a ghetto word. Use something else
1	"Batter the wee cunt Jewis" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.
1	"Bleed out hoe!!!" -Alexa
1	"Boolin' in the bando wit a few bitches"
0	"Brownies for my brownie" I love this movie. &#128517;
1	"But I need a bad bitch that's hotter than me" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday
1	"By the way we do punch bitches."
1	"Caesar is home" RT @USER: &#8220;@USER: https://t.co/mw5KAojKXB"theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;"
0	"Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie" https://t.co/38GZ1jerPS
1	"Dad say hi to my snapchat"  Dad "&#9996;&#65039;&#9996;&#65039; duces bitch" &#128514;&#128514;&#128553;&#128553;
1	"Do you believe these hoes are not in fact loyal?" "I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"
1	"Don't know no ugly bitches! Don't know no broke niggas!"--@USER
1	"Don't make me make you fall in live with a nigga like meee..." The birds 1&amp;2 are my favorite songs by Weeknd
1	"Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."
1	"Don't you ever give my pussy away. You keep it tight, alright?"
1	"Dropped a stack cause bitch I'm ON". -@USER  Song called "Dope". Download the mixtape here: http://t.co/LaCZ1e6TG7
1	"Dumb bitches do dumb things"
1	"Eat the pussy like a real nigga hungry"
1	"Eff it. Let's go after the cripple." http://t.co/kSaMx1JPfV
1	"Everything look better with a bitch next to it"
1	"Facto @USER: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf"
1	"For every bad bitch there is a nigga tired of fucking her"
1	"Foreign chick, no lie.. Man that bitch Beautiful"
1	"Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich." http://t.co/Cgx3HNAK9A
1	"Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"
0	"Generate ASCII boxes with NodeJS" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T
1	"Get me that shit bitch you is fine bear"
1	"Get your ass back to Detroit ya fuckin' wigger!"
1	"Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe"
1	"HOW DO YOU KNOW MY TWITTER PASSWORD" bitch please
1	"Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"
1	"He a bitch for hitting that hoe" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
1	"He married to a white woman... lucky sum-bitch" - Uncle Ruckus
1	"He wanna be my nigga, but I'm just trinna be his savings account &#128553;" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;
1	"Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!" -Grandpa Carl everyone
1	"Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger" - #shitmybosssays
1	"Hey pussy you still there?"
0	"How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx
1	"How hotter than is it?" "A bitch."
1	"How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"
1	"How you doing, crazy bitch?" is hilarious!
1	"I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!"  Like, negro... one of the first things they LOOK at is shoes, dog
0	"I am a thrill billy..with a hillbilly heart." -@USER. HAHAHAHAHA Jesus Murphy!
1	"I call him my bitch" @USER
1	"I can't handle no liquor... But these bitches can't handle meeedd" - Chief Sosa
1	"I don't chase after dudes... I chase after bitches." - Edgar Bautista
1	"I don't love these hoes, baby It's me and you forever"
1	"I dont even need a picture of tamar, that bitch is beat in every picture"&#128514;&#128557;&#128514;&#128514;&#128514;
1	"I dont have hoes" &#128564;
0	"I found a new way to chug you have to open your mouth alot" #shitallysays
1	"I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"
1	"I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi"
1	"I got a sister, she told me stop calling women bitches.."
1	"I guess this is the night bitches die...!!!!" Stewie is that nigga...!
1	"I had a bitch that had a bitch, had the bitch eating halibut.." - @USER #FreshRhymes #JerkSquad #SlowStir
1	"I have this lady-love She's married, but I still wanna bang her She won't have sex with me What a bitch" ~A troubadour, probably
1	"I heard you was looking for Candy Man, bitch"
1	"I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually." -Katt Williams @USER
1	"I just got a number 3 I'm a bitch boy"
1	"I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?"&#128514;
1	"I only be with older men cause they're more mature"  That supposed to fool us bitch?
1	"I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand."
1	"I said i don't like it, it tastes like wolf pussy"  "what? How do you even know what that tastes like"
1	"I taught myself how to eat pussy, and cut my own hair" "I taught myself how to eat pussy hair"&#128514; Name the movie &#128514;
1	"I used to dress up like a cop too." "Oh really?" "Yeah...right after 9/11...mad pussy." "Really?" "Yes...I'll NEVER FORGET."
1	"I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike"- @USER
1	"I will fuck u where u stand". "U dizzy bitch". Two unique &amp; separate phrases I overheard a relative saying when I was younger.
1	"I woke up like thi-" bitch go back to bed
1	"I would rather you call me bitch than sir" -my manager
1	"I'll beat on that pussy so hard"
0	"I'll slit your throat-neck" http://t.co/ChFFSDeDdd
1	"I'm a funky ass honkey." - @USER 's shout out to @USER tonight before "Cabaret" &#128514; #JT2020Tour
1	"I'm comparing KFC to the pussy" @USER
1	"I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!" -Axl Rose yelling at his sex robot
1	"I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em"
1	"I'm gonna piss on your dimple @USER: Stop wasting prayers on trash teams lol"
